290,260,260,260,270,260
300,270,270,270,290,270
290,280,280,280,300,280
250,250,250,250,260,250
230,280,280,280,280,280
230,270,270,270,250,270
310,260,260,260,230,260
280,280,270,280,330,280
330,330,330,330,210,330
310,290,300,290,230,290
