230,330,330,330,330,330
240,340,340,340,340,340
150,0,0,0,0,0
10,180,180,180,0,180
50,10,160,10,20,10
270,300,290,300,280,300
120,80,80,80,80,80
110,50,60,50,100,50
90,110,100,110,80,110
250,290,290,290,290,290
